PS	GeneID
1	evm.model.fragScaff_scaffold_503.6
1	evm.model.fragScaff_scaffold_504.3
1	evm.model.fragScaff_scaffold_504.6
1	evm.model.fragScaff_scaffold_504.8
1	evm.model.fragScaff_scaffold_5.10
1	evm.model.fragScaff_scaffold_5.13
1	evm.model.fragScaff_scaffold_5.16
1	evm.model.fragScaff_scaffold_5.20
1	evm.model.fragScaff_scaffold_5.25
1	evm.model.fragScaff_scaffold_5.34
1	evm.model.fragScaff_scaffold_5.36
1	evm.model.fragScaff_scaffold_5.37
1	evm.model.fragScaff_scaffold_5.38
1	evm.model.fragScaff_scaffold_5.9
24	evm.model.fragScaff_scaffold_495.1
24	evm.model.fragScaff_scaffold_503.7
24	evm.model.fragScaff_scaffold_5.22
24	evm.model.fragScaff_scaffold_5.3
2	evm.model.fragScaff_scaffold_490.11
2	evm.model.fragScaff_scaffold_490.12
2	evm.model.fragScaff_scaffold_490.13
2	evm.model.fragScaff_scaffold_490.16
2	evm.model.fragScaff_scaffold_490.17
2	evm.model.fragScaff_scaffold_490.29
2	evm.model.fragScaff_scaffold_495.13
2	evm.model.fragScaff_scaffold_495.4
2	evm.model.fragScaff_scaffold_495.5
2	evm.model.fragScaff_scaffold_495.9
2	evm.model.fragScaff_scaffold_496.2
2	evm.model.fragScaff_scaffold_497.14
2	evm.model.fragScaff_scaffold_497.22
2	evm.model.fragScaff_scaffold_497.9
2	evm.model.fragScaff_scaffold_498.3
2	evm.model.fragScaff_scaffold_498.7
2	evm.model.fragScaff_scaffold_498.8
2	evm.model.fragScaff_scaffold_499.2
2	evm.model.fragScaff_scaffold_500.3
2	evm.model.fragScaff_scaffold_502.1
2	evm.model.fragScaff_scaffold_502.3
2	evm.model.fragScaff_scaffold_502.5
2	evm.model.fragScaff_scaffold_502.9
2	evm.model.fragScaff_scaffold_503.4
2	evm.model.fragScaff_scaffold_504.1
2	evm.model.fragScaff_scaffold_504.10
2	evm.model.fragScaff_scaffold_504.13
2	evm.model.fragScaff_scaffold_504.4
2	evm.model.fragScaff_scaffold_5.1
2	evm.model.fragScaff_scaffold_5.11
2	evm.model.fragScaff_scaffold_5.15
2	evm.model.fragScaff_scaffold_5.17
2	evm.model.fragScaff_scaffold_5.18
2	evm.model.fragScaff_scaffold_5.19
2	evm.model.fragScaff_scaffold_5.2
2	evm.model.fragScaff_scaffold_5.26
2	evm.model.fragScaff_scaffold_5.27
2	evm.model.fragScaff_scaffold_5.30
2	evm.model.fragScaff_scaffold_5.32
2	evm.model.fragScaff_scaffold_5.35
2	evm.model.fragScaff_scaffold_5.41
3	evm.model.fragScaff_scaffold_495.6
3	evm.model.fragScaff_scaffold_499.1
3	evm.model.fragScaff_scaffold_503.2
3	evm.model.fragScaff_scaffold_504.12
3	evm.model.fragScaff_scaffold_5.4
4	evm.model.fragScaff_scaffold_490.14
4	evm.model.fragScaff_scaffold_496.5
4	evm.model.fragScaff_scaffold_496.7
4	evm.model.fragScaff_scaffold_497.2
4	evm.model.fragScaff_scaffold_503.1
4	evm.model.fragScaff_scaffold_503.5
4	evm.model.fragScaff_scaffold_5.12
4	evm.model.fragScaff_scaffold_5.24
5	evm.model.fragScaff_scaffold_490.28
5	evm.model.fragScaff_scaffold_496.3
5	evm.model.fragScaff_scaffold_496.4
5	evm.model.fragScaff_scaffold_5.21
5	evm.model.fragScaff_scaffold_5.28
6	evm.model.fragScaff_scaffold_490.15
6	evm.model.fragScaff_scaffold_490.22
6	evm.model.fragScaff_scaffold_495.7
6	evm.model.fragScaff_scaffold_495.8
6	evm.model.fragScaff_scaffold_497.1
6	evm.model.fragScaff_scaffold_502.11
6	evm.model.fragScaff_scaffold_502.14
6	evm.model.fragScaff_scaffold_502.15
6	evm.model.fragScaff_scaffold_502.7
6	evm.model.fragScaff_scaffold_504.11
6	evm.model.fragScaff_scaffold_504.2
6	evm.model.fragScaff_scaffold_504.5
6	evm.model.fragScaff_scaffold_5.14
6	evm.model.fragScaff_scaffold_5.23
6	evm.model.fragScaff_scaffold_5.31
6	evm.model.fragScaff_scaffold_5.39
6	evm.model.fragScaff_scaffold_5.40
7	evm.model.fragScaff_scaffold_495.11
7	evm.model.fragScaff_scaffold_502.8
12	evm.model.fragScaff_scaffold_506.82
12	evm.model.fragScaff_scaffold_507.15
12	evm.model.fragScaff_scaffold_507.8
12	evm.model.fragScaff_scaffold_51.12
17	evm.model.fragScaff_scaffold_504.16
17	evm.model.fragScaff_scaffold_504.17
17	evm.model.fragScaff_scaffold_506.45
17	evm.model.fragScaff_scaffold_506.48
17	evm.model.fragScaff_scaffold_506.49
17	evm.model.fragScaff_scaffold_506.57
17	evm.model.fragScaff_scaffold_506.79
17	evm.model.fragScaff_scaffold_506.94
17	evm.model.fragScaff_scaffold_506.96
17	evm.model.fragScaff_scaffold_507.2
17	evm.model.fragScaff_scaffold_507.4
17	evm.model.fragScaff_scaffold_509.1
1	evm.model.fragScaff_scaffold_504.15
1	evm.model.fragScaff_scaffold_505.11
1	evm.model.fragScaff_scaffold_505.16
1	evm.model.fragScaff_scaffold_505.7
1	evm.model.fragScaff_scaffold_505.8
1	evm.model.fragScaff_scaffold_506.105
1	evm.model.fragScaff_scaffold_506.107
1	evm.model.fragScaff_scaffold_506.12
1	evm.model.fragScaff_scaffold_506.19
1	evm.model.fragScaff_scaffold_506.21
1	evm.model.fragScaff_scaffold_506.24
1	evm.model.fragScaff_scaffold_506.38
1	evm.model.fragScaff_scaffold_506.41
1	evm.model.fragScaff_scaffold_506.47
1	evm.model.fragScaff_scaffold_506.53
1	evm.model.fragScaff_scaffold_506.59
1	evm.model.fragScaff_scaffold_506.66
1	evm.model.fragScaff_scaffold_506.67
1	evm.model.fragScaff_scaffold_506.69
1	evm.model.fragScaff_scaffold_506.71
1	evm.model.fragScaff_scaffold_506.72
1	evm.model.fragScaff_scaffold_506.75
1	evm.model.fragScaff_scaffold_506.8
1	evm.model.fragScaff_scaffold_506.80
1	evm.model.fragScaff_scaffold_506.84
1	evm.model.fragScaff_scaffold_506.9
1	evm.model.fragScaff_scaffold_506.90
1	evm.model.fragScaff_scaffold_506.95
1	evm.model.fragScaff_scaffold_507.10
1	evm.model.fragScaff_scaffold_507.11
1	evm.model.fragScaff_scaffold_507.12
1	evm.model.fragScaff_scaffold_507.13
1	evm.model.fragScaff_scaffold_507.14
1	evm.model.fragScaff_scaffold_507.16
1	evm.model.fragScaff_scaffold_507.17
1	evm.model.fragScaff_scaffold_507.18
1	evm.model.fragScaff_scaffold_507.19
1	evm.model.fragScaff_scaffold_51.5
1	evm.model.fragScaff_scaffold_51.8
24	evm.model.fragScaff_scaffold_505.15
24	evm.model.fragScaff_scaffold_506.100
24	evm.model.fragScaff_scaffold_506.28
24	evm.model.fragScaff_scaffold_506.30
24	evm.model.fragScaff_scaffold_506.35
24	evm.model.fragScaff_scaffold_506.60
24	evm.model.fragScaff_scaffold_507.7
2	evm.model.fragScaff_scaffold_504.14
2	evm.model.fragScaff_scaffold_505.12
2	evm.model.fragScaff_scaffold_505.9
2	evm.model.fragScaff_scaffold_506.10
2	evm.model.fragScaff_scaffold_506.11
2	evm.model.fragScaff_scaffold_506.13
2	evm.model.fragScaff_scaffold_506.15
2	evm.model.fragScaff_scaffold_506.16
2	evm.model.fragScaff_scaffold_506.18
2	evm.model.fragScaff_scaffold_506.20
2	evm.model.fragScaff_scaffold_506.23
2	evm.model.fragScaff_scaffold_506.39
2	evm.model.fragScaff_scaffold_506.44
2	evm.model.fragScaff_scaffold_506.46
2	evm.model.fragScaff_scaffold_506.50
2	evm.model.fragScaff_scaffold_506.58
2	evm.model.fragScaff_scaffold_506.6
2	evm.model.fragScaff_scaffold_506.63
2	evm.model.fragScaff_scaffold_506.65
2	evm.model.fragScaff_scaffold_506.68
2	evm.model.fragScaff_scaffold_506.7
2	evm.model.fragScaff_scaffold_506.70
2	evm.model.fragScaff_scaffold_506.74
2	evm.model.fragScaff_scaffold_506.76
2	evm.model.fragScaff_scaffold_506.81
2	evm.model.fragScaff_scaffold_506.83
2	evm.model.fragScaff_scaffold_506.85
2	evm.model.fragScaff_scaffold_506.86
2	evm.model.fragScaff_scaffold_506.88
2	evm.model.fragScaff_scaffold_506.91
2	evm.model.fragScaff_scaffold_506.92
2	evm.model.fragScaff_scaffold_506.97
2	evm.model.fragScaff_scaffold_507.1
2	evm.model.fragScaff_scaffold_507.9
2	evm.model.fragScaff_scaffold_51.7
3	evm.model.fragScaff_scaffold_506.37
3	evm.model.fragScaff_scaffold_506.40
3	evm.model.fragScaff_scaffold_506.56
3	evm.model.fragScaff_scaffold_506.62
3	evm.model.fragScaff_scaffold_506.99
4	evm.model.fragScaff_scaffold_505.4
4	evm.model.fragScaff_scaffold_505.6
4	evm.model.fragScaff_scaffold_506.42
4	evm.model.fragScaff_scaffold_506.51
4	evm.model.fragScaff_scaffold_506.55
4	evm.model.fragScaff_scaffold_507.21
5	evm.model.fragScaff_scaffold_505.5
5	evm.model.fragScaff_scaffold_506.102
5	evm.model.fragScaff_scaffold_506.17
5	evm.model.fragScaff_scaffold_506.27
5	evm.model.fragScaff_scaffold_506.89
5	evm.model.fragScaff_scaffold_51.2
6	evm.model.fragScaff_scaffold_505.10
6	evm.model.fragScaff_scaffold_506.1
6	evm.model.fragScaff_scaffold_506.22
6	evm.model.fragScaff_scaffold_506.26
6	evm.model.fragScaff_scaffold_506.3
6	evm.model.fragScaff_scaffold_506.5
6	evm.model.fragScaff_scaffold_506.52
6	evm.model.fragScaff_scaffold_506.61
6	evm.model.fragScaff_scaffold_506.77
6	evm.model.fragScaff_scaffold_506.98
6	evm.model.fragScaff_scaffold_507.20
6	evm.model.fragScaff_scaffold_509.2
6	evm.model.fragScaff_scaffold_51.9
7	evm.model.fragScaff_scaffold_505.1
7	evm.model.fragScaff_scaffold_506.101
7	evm.model.fragScaff_scaffold_506.2
7	evm.model.fragScaff_scaffold_506.43
10	evm.model.fragScaff_scaffold_118.6
10	evm.model.fragScaff_scaffold_118.9
10	evm.model.fragScaff_scaffold_119.1
12	evm.model.fragScaff_scaffold_110.12
12	evm.model.fragScaff_scaffold_115.1
17	evm.model.fragScaff_scaffold_109.14
17	evm.model.fragScaff_scaffold_109.19
17	evm.model.fragScaff_scaffold_110.15
17	evm.model.fragScaff_scaffold_110.21
17	evm.model.fragScaff_scaffold_114.3
17	evm.model.fragScaff_scaffold_118.30
17	evm.model.fragScaff_scaffold_118.31
17	evm.model.fragScaff_scaffold_137.14
17	evm.model.fragScaff_scaffold_137.18
1	evm.model.fragScaff_scaffold_109.17
1	evm.model.fragScaff_scaffold_109.23
1	evm.model.fragScaff_scaffold_109.25
1	evm.model.fragScaff_scaffold_109.26
1	evm.model.fragScaff_scaffold_109.27
1	evm.model.fragScaff_scaffold_110.1
1	evm.model.fragScaff_scaffold_110.10
1	evm.model.fragScaff_scaffold_110.11
1	evm.model.fragScaff_scaffold_110.14
1	evm.model.fragScaff_scaffold_110.20
1	evm.model.fragScaff_scaffold_110.22
1	evm.model.fragScaff_scaffold_110.23
1	evm.model.fragScaff_scaffold_110.25
1	evm.model.fragScaff_scaffold_110.26
1	evm.model.fragScaff_scaffold_110.27
1	evm.model.fragScaff_scaffold_110.4
1	evm.model.fragScaff_scaffold_110.5
1	evm.model.fragScaff_scaffold_110.6
1	evm.model.fragScaff_scaffold_110.9
1	evm.model.fragScaff_scaffold_11.2
1	evm.model.fragScaff_scaffold_11.3
1	evm.model.fragScaff_scaffold_11.4
1	evm.model.fragScaff_scaffold_114.2
1	evm.model.fragScaff_scaffold_116.1
1	evm.model.fragScaff_scaffold_11.7
1	evm.model.fragScaff_scaffold_118.1
1	evm.model.fragScaff_scaffold_118.10
1	evm.model.fragScaff_scaffold_118.13
1	evm.model.fragScaff_scaffold_118.14
1	evm.model.fragScaff_scaffold_118.16
1	evm.model.fragScaff_scaffold_118.2
1	evm.model.fragScaff_scaffold_118.20
1	evm.model.fragScaff_scaffold_118.25
1	evm.model.fragScaff_scaffold_118.26
1	evm.model.fragScaff_scaffold_118.27
1	evm.model.fragScaff_scaffold_118.28
1	evm.model.fragScaff_scaffold_118.29
1	evm.model.fragScaff_scaffold_118.3
1	evm.model.fragScaff_scaffold_118.5
1	evm.model.fragScaff_scaffold_118.7
1	evm.model.fragScaff_scaffold_121.2
1	evm.model.fragScaff_scaffold_123.10
1	evm.model.fragScaff_scaffold_123.4
1	evm.model.fragScaff_scaffold_123.5
1	evm.model.fragScaff_scaffold_123.9
1	evm.model.fragScaff_scaffold_125.1
1	evm.model.fragScaff_scaffold_127.1
1	evm.model.fragScaff_scaffold_127.4
1	evm.model.fragScaff_scaffold_127.5
1	evm.model.fragScaff_scaffold_137.11
1	evm.model.fragScaff_scaffold_137.12
1	evm.model.fragScaff_scaffold_137.16
1	evm.model.fragScaff_scaffold_137.5
1	evm.model.fragScaff_scaffold_137.6
1	evm.model.fragScaff_scaffold_137.7
1	evm.model.fragScaff_scaffold_137.8
24	evm.model.fragScaff_scaffold_118.18
24	evm.model.fragScaff_scaffold_123.6
24	evm.model.fragScaff_scaffold_137.15
2	evm.model.fragScaff_scaffold_109.15
2	evm.model.fragScaff_scaffold_109.16
2	evm.model.fragScaff_scaffold_110.13
2	evm.model.fragScaff_scaffold_110.16
2	evm.model.fragScaff_scaffold_110.17
2	evm.model.fragScaff_scaffold_110.18
2	evm.model.fragScaff_scaffold_110.19
2	evm.model.fragScaff_scaffold_110.24
2	evm.model.fragScaff_scaffold_110.28
2	evm.model.fragScaff_scaffold_110.3
2	evm.model.fragScaff_scaffold_110.7
2	evm.model.fragScaff_scaffold_110.8
2	evm.model.fragScaff_scaffold_118.12
2	evm.model.fragScaff_scaffold_118.15
2	evm.model.fragScaff_scaffold_118.17
2	evm.model.fragScaff_scaffold_118.21
2	evm.model.fragScaff_scaffold_118.23
2	evm.model.fragScaff_scaffold_118.24
2	evm.model.fragScaff_scaffold_118.4
2	evm.model.fragScaff_scaffold_118.8
2	evm.model.fragScaff_scaffold_123.1
2	evm.model.fragScaff_scaffold_123.11
2	evm.model.fragScaff_scaffold_123.12
2	evm.model.fragScaff_scaffold_123.13
2	evm.model.fragScaff_scaffold_123.14
2	evm.model.fragScaff_scaffold_123.17
2	evm.model.fragScaff_scaffold_123.7
2	evm.model.fragScaff_scaffold_127.3
2	evm.model.fragScaff_scaffold_136.1
2	evm.model.fragScaff_scaffold_137.13
2	evm.model.fragScaff_scaffold_137.17
2	evm.model.fragScaff_scaffold_137.2
2	evm.model.fragScaff_scaffold_137.9
3	evm.model.fragScaff_scaffold_118.11
3	evm.model.fragScaff_scaffold_118.19
3	evm.model.fragScaff_scaffold_127.2
4	evm.model.fragScaff_scaffold_109.13
4	evm.model.fragScaff_scaffold_123.16
4	evm.model.fragScaff_scaffold_124.1
4	evm.model.fragScaff_scaffold_124.2
4	evm.model.fragScaff_scaffold_129.4
5	evm.model.fragScaff_scaffold_109.22
5	evm.model.fragScaff_scaffold_114.1
5	evm.model.fragScaff_scaffold_121.1
5	evm.model.fragScaff_scaffold_121.3
5	evm.model.fragScaff_scaffold_121.4
5	evm.model.fragScaff_scaffold_125.2
5	evm.model.fragScaff_scaffold_127.8
5	evm.model.fragScaff_scaffold_129.3
5	evm.model.fragScaff_scaffold_129.5
5	evm.model.fragScaff_scaffold_137.19
6	evm.model.fragScaff_scaffold_109.18
6	evm.model.fragScaff_scaffold_109.24
6	evm.model.fragScaff_scaffold_110.2
6	evm.model.fragScaff_scaffold_110.31
6	evm.model.fragScaff_scaffold_11.5
6	evm.model.fragScaff_scaffold_123.15
7	evm.model.fragScaff_scaffold_137.10
10	evm.model.fragScaff_scaffold_524.11
12	evm.model.fragScaff_scaffold_510.11
12	evm.model.fragScaff_scaffold_510.24
12	evm.model.fragScaff_scaffold_521.14
17	evm.model.fragScaff_scaffold_510.34
17	evm.model.fragScaff_scaffold_511.1
17	evm.model.fragScaff_scaffold_516.1
17	evm.model.fragScaff_scaffold_521.12
17	evm.model.fragScaff_scaffold_523.1
17	evm.model.fragScaff_scaffold_530.2
17	evm.model.fragScaff_scaffold_530.3
1	evm.model.fragScaff_scaffold_510.10
1	evm.model.fragScaff_scaffold_510.12
1	evm.model.fragScaff_scaffold_510.3
1	evm.model.fragScaff_scaffold_510.35
1	evm.model.fragScaff_scaffold_510.36
1	evm.model.fragScaff_scaffold_510.38
1	evm.model.fragScaff_scaffold_510.39
1	evm.model.fragScaff_scaffold_510.41
1	evm.model.fragScaff_scaffold_510.43
1	evm.model.fragScaff_scaffold_510.8
1	evm.model.fragScaff_scaffold_510.9
1	evm.model.fragScaff_scaffold_514.1
1	evm.model.fragScaff_scaffold_519.1
1	evm.model.fragScaff_scaffold_519.2
1	evm.model.fragScaff_scaffold_519.3
1	evm.model.fragScaff_scaffold_519.5
1	evm.model.fragScaff_scaffold_519.8
1	evm.model.fragScaff_scaffold_521.18
1	evm.model.fragScaff_scaffold_521.20
1	evm.model.fragScaff_scaffold_521.28
1	evm.model.fragScaff_scaffold_521.35
1	evm.model.fragScaff_scaffold_521.38
1	evm.model.fragScaff_scaffold_521.39
1	evm.model.fragScaff_scaffold_521.41
1	evm.model.fragScaff_scaffold_521.42
1	evm.model.fragScaff_scaffold_521.44
1	evm.model.fragScaff_scaffold_521.47
1	evm.model.fragScaff_scaffold_521.5
1	evm.model.fragScaff_scaffold_521.50
1	evm.model.fragScaff_scaffold_521.51
1	evm.model.fragScaff_scaffold_521.53
1	evm.model.fragScaff_scaffold_521.6
1	evm.model.fragScaff_scaffold_521.7
1	evm.model.fragScaff_scaffold_521.8
1	evm.model.fragScaff_scaffold_521.9
1	evm.model.fragScaff_scaffold_524.7
1	evm.model.fragScaff_scaffold_524.8
1	evm.model.fragScaff_scaffold_530.6
1	evm.model.fragScaff_scaffold_53.2
24	evm.model.fragScaff_scaffold_510.23
24	evm.model.fragScaff_scaffold_510.30
24	evm.model.fragScaff_scaffold_510.31
24	evm.model.fragScaff_scaffold_510.32
24	evm.model.fragScaff_scaffold_510.42
24	evm.model.fragScaff_scaffold_521.31
24	evm.model.fragScaff_scaffold_521.32
24	evm.model.fragScaff_scaffold_524.2
24	evm.model.fragScaff_scaffold_524.6
24	evm.model.fragScaff_scaffold_530.1
24	evm.model.fragScaff_scaffold_530.4
2	evm.model.fragScaff_scaffold_510.13
2	evm.model.fragScaff_scaffold_510.14
2	evm.model.fragScaff_scaffold_510.15
2	evm.model.fragScaff_scaffold_510.16
2	evm.model.fragScaff_scaffold_510.17
2	evm.model.fragScaff_scaffold_510.18
2	evm.model.fragScaff_scaffold_510.19
2	evm.model.fragScaff_scaffold_510.20
2	evm.model.fragScaff_scaffold_510.22
2	evm.model.fragScaff_scaffold_510.26
2	evm.model.fragScaff_scaffold_510.28
2	evm.model.fragScaff_scaffold_510.29
2	evm.model.fragScaff_scaffold_510.33
2	evm.model.fragScaff_scaffold_510.4
2	evm.model.fragScaff_scaffold_510.40
2	evm.model.fragScaff_scaffold_510.44
2	evm.model.fragScaff_scaffold_510.6
2	evm.model.fragScaff_scaffold_513.1
2	evm.model.fragScaff_scaffold_513.3
2	evm.model.fragScaff_scaffold_516.2
2	evm.model.fragScaff_scaffold_518.2
2	evm.model.fragScaff_scaffold_518.3
2	evm.model.fragScaff_scaffold_519.4
2	evm.model.fragScaff_scaffold_519.6
2	evm.model.fragScaff_scaffold_519.7
2	evm.model.fragScaff_scaffold_521.11
2	evm.model.fragScaff_scaffold_521.15
2	evm.model.fragScaff_scaffold_521.16
2	evm.model.fragScaff_scaffold_521.2
2	evm.model.fragScaff_scaffold_521.21
2	evm.model.fragScaff_scaffold_521.22
2	evm.model.fragScaff_scaffold_521.24
2	evm.model.fragScaff_scaffold_521.36
2	evm.model.fragScaff_scaffold_521.37
2	evm.model.fragScaff_scaffold_521.4
2	evm.model.fragScaff_scaffold_521.43
2	evm.model.fragScaff_scaffold_521.46
2	evm.model.fragScaff_scaffold_521.48
2	evm.model.fragScaff_scaffold_521.49
2	evm.model.fragScaff_scaffold_524.13
2	evm.model.fragScaff_scaffold_524.3
2	evm.model.fragScaff_scaffold_524.5
2	evm.model.fragScaff_scaffold_530.5
2	evm.model.fragScaff_scaffold_530.7
2	evm.model.fragScaff_scaffold_53.3
2	evm.model.fragScaff_scaffold_53.5
2	evm.model.fragScaff_scaffold_53.8
3	evm.model.fragScaff_scaffold_517.1
3	evm.model.fragScaff_scaffold_521.52
3	evm.model.fragScaff_scaffold_53.4
3	evm.model.fragScaff_scaffold_53.7
4	evm.model.fragScaff_scaffold_510.1
4	evm.model.fragScaff_scaffold_510.27
4	evm.model.fragScaff_scaffold_515.1
4	evm.model.fragScaff_scaffold_521.17
4	evm.model.fragScaff_scaffold_521.26
4	evm.model.fragScaff_scaffold_521.3
4	evm.model.fragScaff_scaffold_521.30
4	evm.model.fragScaff_scaffold_524.10
4	evm.model.fragScaff_scaffold_524.4
5	evm.model.fragScaff_scaffold_510.7
5	evm.model.fragScaff_scaffold_521.25
5	evm.model.fragScaff_scaffold_521.27
5	evm.model.fragScaff_scaffold_521.29
5	evm.model.fragScaff_scaffold_524.1
6	evm.model.fragScaff_scaffold_510.5
6	evm.model.fragScaff_scaffold_518.1
6	evm.model.fragScaff_scaffold_521.19
6	evm.model.fragScaff_scaffold_521.33
6	evm.model.fragScaff_scaffold_521.34
6	evm.model.fragScaff_scaffold_521.45
6	evm.model.fragScaff_scaffold_524.12
6	evm.model.fragScaff_scaffold_529.1
10	evm.model.fragScaff_scaffold_533.23
17	evm.model.fragScaff_scaffold_530.23
17	evm.model.fragScaff_scaffold_530.24
17	evm.model.fragScaff_scaffold_530.27
17	evm.model.fragScaff_scaffold_533.10
17	evm.model.fragScaff_scaffold_533.17
17	evm.model.fragScaff_scaffold_533.18
1	evm.model.fragScaff_scaffold_530.10
1	evm.model.fragScaff_scaffold_530.12
1	evm.model.fragScaff_scaffold_530.16
1	evm.model.fragScaff_scaffold_530.26
1	evm.model.fragScaff_scaffold_530.28
1	evm.model.fragScaff_scaffold_530.29
1	evm.model.fragScaff_scaffold_530.30
1	evm.model.fragScaff_scaffold_530.33
1	evm.model.fragScaff_scaffold_530.34
1	evm.model.fragScaff_scaffold_530.36
1	evm.model.fragScaff_scaffold_530.37
1	evm.model.fragScaff_scaffold_530.38
1	evm.model.fragScaff_scaffold_530.39
1	evm.model.fragScaff_scaffold_530.40
1	evm.model.fragScaff_scaffold_530.41
1	evm.model.fragScaff_scaffold_531.1
1	evm.model.fragScaff_scaffold_533.1
1	evm.model.fragScaff_scaffold_533.21
1	evm.model.fragScaff_scaffold_533.22
1	evm.model.fragScaff_scaffold_533.25
1	evm.model.fragScaff_scaffold_533.4
1	evm.model.fragScaff_scaffold_54.1
1	evm.model.fragScaff_scaffold_541.1
1	evm.model.fragScaff_scaffold_541.10
1	evm.model.fragScaff_scaffold_541.15
1	evm.model.fragScaff_scaffold_541.17
1	evm.model.fragScaff_scaffold_54.12
1	evm.model.fragScaff_scaffold_541.22
1	evm.model.fragScaff_scaffold_541.28
1	evm.model.fragScaff_scaffold_541.29
1	evm.model.fragScaff_scaffold_541.30
1	evm.model.fragScaff_scaffold_541.34
1	evm.model.fragScaff_scaffold_541.35
1	evm.model.fragScaff_scaffold_541.42
1	evm.model.fragScaff_scaffold_541.44
1	evm.model.fragScaff_scaffold_541.5
1	evm.model.fragScaff_scaffold_54.2
1	evm.model.fragScaff_scaffold_54.3
1	evm.model.fragScaff_scaffold_543.1
1	evm.model.fragScaff_scaffold_543.4
1	evm.model.fragScaff_scaffold_54.5
1	evm.model.fragScaff_scaffold_546.10
1	evm.model.fragScaff_scaffold_546.11
1	evm.model.fragScaff_scaffold_546.5
1	evm.model.fragScaff_scaffold_54.8
24	evm.model.fragScaff_scaffold_530.9
24	evm.model.fragScaff_scaffold_541.11
24	evm.model.fragScaff_scaffold_541.50
24	evm.model.fragScaff_scaffold_54.18
24	evm.model.fragScaff_scaffold_54.19
24	evm.model.fragScaff_scaffold_54.21
24	evm.model.fragScaff_scaffold_54.22
24	evm.model.fragScaff_scaffold_54.23
24	evm.model.fragScaff_scaffold_546.12
24	evm.model.fragScaff_scaffold_546.8
2	evm.model.fragScaff_scaffold_530.11
2	evm.model.fragScaff_scaffold_530.14
2	evm.model.fragScaff_scaffold_530.18
2	evm.model.fragScaff_scaffold_530.19
2	evm.model.fragScaff_scaffold_530.32
2	evm.model.fragScaff_scaffold_530.8
2	evm.model.fragScaff_scaffold_533.16
2	evm.model.fragScaff_scaffold_533.24
2	evm.model.fragScaff_scaffold_533.3
2	evm.model.fragScaff_scaffold_533.5
2	evm.model.fragScaff_scaffold_541.12
2	evm.model.fragScaff_scaffold_541.13
2	evm.model.fragScaff_scaffold_541.18
2	evm.model.fragScaff_scaffold_541.19
2	evm.model.fragScaff_scaffold_541.20
2	evm.model.fragScaff_scaffold_541.21
2	evm.model.fragScaff_scaffold_541.23
2	evm.model.fragScaff_scaffold_541.25
2	evm.model.fragScaff_scaffold_541.26
2	evm.model.fragScaff_scaffold_541.27
2	evm.model.fragScaff_scaffold_541.3
2	evm.model.fragScaff_scaffold_541.31
2	evm.model.fragScaff_scaffold_541.33
2	evm.model.fragScaff_scaffold_541.37
2	evm.model.fragScaff_scaffold_541.38
2	evm.model.fragScaff_scaffold_541.39
2	evm.model.fragScaff_scaffold_54.14
2	evm.model.fragScaff_scaffold_541.45
2	evm.model.fragScaff_scaffold_541.47
2	evm.model.fragScaff_scaffold_541.49
2	evm.model.fragScaff_scaffold_541.9
2	evm.model.fragScaff_scaffold_54.20
2	evm.model.fragScaff_scaffold_543.2
2	evm.model.fragScaff_scaffold_54.4
2	evm.model.fragScaff_scaffold_546.2
2	evm.model.fragScaff_scaffold_546.4
2	evm.model.fragScaff_scaffold_546.6
2	evm.model.fragScaff_scaffold_546.7
2	evm.model.fragScaff_scaffold_546.9
2	evm.model.fragScaff_scaffold_54.7
2	evm.model.fragScaff_scaffold_54.9
3	evm.model.fragScaff_scaffold_533.14
3	evm.model.fragScaff_scaffold_533.2
3	evm.model.fragScaff_scaffold_54.6
3	evm.model.fragScaff_scaffold_546.3
4	evm.model.fragScaff_scaffold_530.13
4	evm.model.fragScaff_scaffold_530.25
4	evm.model.fragScaff_scaffold_533.6
4	evm.model.fragScaff_scaffold_533.8
4	evm.model.fragScaff_scaffold_54.11
4	evm.model.fragScaff_scaffold_54.13
4	evm.model.fragScaff_scaffold_541.41
4	evm.model.fragScaff_scaffold_541.43
4	evm.model.fragScaff_scaffold_54.17
4	evm.model.fragScaff_scaffold_541.8
5	evm.model.fragScaff_scaffold_530.17
5	evm.model.fragScaff_scaffold_533.13
5	evm.model.fragScaff_scaffold_54.10
5	evm.model.fragScaff_scaffold_541.40
6	evm.model.fragScaff_scaffold_530.35
6	evm.model.fragScaff_scaffold_533.15
6	evm.model.fragScaff_scaffold_541.2
6	evm.model.fragScaff_scaffold_541.36
6	evm.model.fragScaff_scaffold_541.6
6	evm.model.fragScaff_scaffold_541.7
6	evm.model.fragScaff_scaffold_543.3
6	evm.model.fragScaff_scaffold_546.1
7	evm.model.fragScaff_scaffold_530.20
7	evm.model.fragScaff_scaffold_530.21
7	evm.model.fragScaff_scaffold_541.32
7	evm.model.fragScaff_scaffold_541.4
7	evm.model.fragScaff_scaffold_541.46
7	evm.model.fragScaff_scaffold_541.48
8	evm.model.fragScaff_scaffold_533.9
12	evm.model.fragScaff_scaffold_549.4
12	evm.model.fragScaff_scaffold_552.4
12	evm.model.fragScaff_scaffold_555.18
12	evm.model.fragScaff_scaffold_555.33
17	evm.model.fragScaff_scaffold_549.13
17	evm.model.fragScaff_scaffold_552.1
17	evm.model.fragScaff_scaffold_555.28
17	evm.model.fragScaff_scaffold_558.7
