PS	GeneID
6	Mnat_00095
6	Mnat_00097
6	Mnat_00105
6	Mnat_00110
6	Mnat_00631
6	Mnat_00643
6	Mnat_05748
6	Mnat_05758
6	Mnat_16694
6	Mnat_16695
7	Mnat_05730
7	Mnat_05773
10	Mnat_03045
10	Mnat_03073
12	Mnat_14922
17	Mnat_03039
17	Mnat_14898
17	Mnat_14938
1	Mnat_03005
1	Mnat_03007
1	Mnat_03010
1	Mnat_03015
1	Mnat_03017
1	Mnat_03025
1	Mnat_03026
1	Mnat_03028
1	Mnat_03035
1	Mnat_03042
1	Mnat_03046
1	Mnat_03051
1	Mnat_03052
1	Mnat_03054
1	Mnat_03055
1	Mnat_03059
1	Mnat_03060
1	Mnat_03062
1	Mnat_03064
1	Mnat_03065
1	Mnat_03066
1	Mnat_14889
1	Mnat_14890
1	Mnat_14892
1	Mnat_14894
1	Mnat_14897
1	Mnat_14902
1	Mnat_14909
1	Mnat_14911
1	Mnat_14916
1	Mnat_14919
1	Mnat_14930
1	Mnat_14943
1	Mnat_14946
1	Mnat_14947
1	Mnat_14949
1	Mnat_14959
1	Mnat_14960
1	Mnat_14963
1	Mnat_14966
1	Mnat_14968
1	Mnat_14969
1	Mnat_18012
20	Mnat_14932
20	Mnat_17520
23	Mnat_03009
23	Mnat_03018
23	Mnat_03043
23	Mnat_03057
23	Mnat_14900
23	Mnat_14921
23	Mnat_14927
23	Mnat_14931
23	Mnat_14934
23	Mnat_14935
23	Mnat_14942
23	Mnat_14953
23	Mnat_14954
23	Mnat_14967
23	Mnat_14977
23	Mnat_17516
23	Mnat_17523
23	Mnat_17524
2	Mnat_03006
2	Mnat_03011
2	Mnat_03013
2	Mnat_03016
2	Mnat_03021
2	Mnat_03027
2	Mnat_03030
2	Mnat_03033
2	Mnat_03037
2	Mnat_03038
2	Mnat_03047
2	Mnat_03049
2	Mnat_03056
2	Mnat_03061
2	Mnat_03063
2	Mnat_03074
2	Mnat_03075
2	Mnat_14888
2	Mnat_14893
2	Mnat_14895
2	Mnat_14896
2	Mnat_14904
2	Mnat_14905
2	Mnat_14906
2	Mnat_14907
2	Mnat_14912
2	Mnat_14917
2	Mnat_14918
2	Mnat_14924
2	Mnat_14925
2	Mnat_14929
2	Mnat_14933
2	Mnat_14936
2	Mnat_14939
2	Mnat_14940
2	Mnat_14941
2	Mnat_14944
2	Mnat_14945
2	Mnat_14952
2	Mnat_14958
2	Mnat_14961
2	Mnat_14964
2	Mnat_14970
2	Mnat_14976
2	Mnat_17515
2	Mnat_17521
3	Mnat_14903
4	Mnat_14891
4	Mnat_14975
4	Mnat_17519
5	Mnat_03008
5	Mnat_03023
5	Mnat_03024
5	Mnat_03029
5	Mnat_03034
5	Mnat_03036
5	Mnat_03040
5	Mnat_03044
5	Mnat_03048
5	Mnat_03053
5	Mnat_03068
5	Mnat_03069
5	Mnat_03071
5	Mnat_14885
5	Mnat_14914
5	Mnat_14915
5	Mnat_14937
5	Mnat_14956
5	Mnat_14957
5	Mnat_14971
5	Mnat_14972
6	Mnat_03012
6	Mnat_03020
6	Mnat_03031
6	Mnat_03058
6	Mnat_03067
6	Mnat_03070
6	Mnat_14887
6	Mnat_14899
6	Mnat_14901
6	Mnat_14908
6	Mnat_14926
6	Mnat_14928
6	Mnat_14948
6	Mnat_14962
6	Mnat_14965
7	Mnat_03019
7	Mnat_14950
10	Mnat_05825
10	Mnat_05927
12	Mnat_05913
17	Mnat_05776
17	Mnat_05777
17	Mnat_05778
17	Mnat_05779
17	Mnat_05780
17	Mnat_05781
17	Mnat_05782
17	Mnat_05783
17	Mnat_05785
17	Mnat_05786
17	Mnat_05787
17	Mnat_05794
17	Mnat_05823
17	Mnat_05836
17	Mnat_05900
17	Mnat_05911
17	Mnat_05931
1	Mnat_05788
1	Mnat_05799
1	Mnat_05811
1	Mnat_05812
1	Mnat_05813
1	Mnat_05819
1	Mnat_05820
1	Mnat_05826
1	Mnat_05830
1	Mnat_05832
1	Mnat_05833
1	Mnat_05842
1	Mnat_05847
1	Mnat_05855
1	Mnat_05856
1	Mnat_05862
1	Mnat_05879
1	Mnat_05884
1	Mnat_05886
1	Mnat_05888
1	Mnat_05890
1	Mnat_05893
1	Mnat_05897
1	Mnat_05898
1	Mnat_05901
1	Mnat_05904
1	Mnat_05906
1	Mnat_05907
1	Mnat_05908
1	Mnat_05912
1	Mnat_05914
1	Mnat_05915
1	Mnat_05916
1	Mnat_05923
1	Mnat_05935
1	Mnat_05942
1	Mnat_05946
1	Mnat_16697
1	Mnat_17847
1	Mnat_17848
23	Mnat_05797
23	Mnat_05798
23	Mnat_05804
23	Mnat_05807
23	Mnat_05810
23	Mnat_05814
23	Mnat_05817
23	Mnat_05821
23	Mnat_05824
23	Mnat_05870
23	Mnat_05873
23	Mnat_05877
23	Mnat_05892
23	Mnat_16704
23	Mnat_16706
23	Mnat_16708
2	Mnat_05789
2	Mnat_05801
2	Mnat_05802
2	Mnat_05803
2	Mnat_05805
2	Mnat_05808
2	Mnat_05809
2	Mnat_05815
2	Mnat_05816
2	Mnat_05818
2	Mnat_05829
2	Mnat_05838
2	Mnat_05843
2	Mnat_05845
2	Mnat_05853
2	Mnat_05857
2	Mnat_05864
2	Mnat_05868
2	Mnat_05869
2	Mnat_05887
2	Mnat_05894
2	Mnat_05895
2	Mnat_05896
2	Mnat_05899
2	Mnat_05902
2	Mnat_05903
2	Mnat_05909
2	Mnat_05910
2	Mnat_05920
2	Mnat_05921
2	Mnat_05922
2	Mnat_05925
2	Mnat_05926
2	Mnat_05929
2	Mnat_05933
2	Mnat_05934
2	Mnat_05936
2	Mnat_05939
2	Mnat_05941
2	Mnat_05943
2	Mnat_05944
2	Mnat_05945
2	Mnat_16702
2	Mnat_16703
2	Mnat_16705
2	Mnat_16709
3	Mnat_05822
3	Mnat_05872
3	Mnat_05880
4	Mnat_05795
4	Mnat_05806
4	Mnat_05876
4	Mnat_05889
4	Mnat_16700
5	Mnat_05791
5	Mnat_05793
5	Mnat_05796
5	Mnat_05828
5	Mnat_05837
5	Mnat_05839
5	Mnat_05840
5	Mnat_05841
5	Mnat_05851
5	Mnat_05852
5	Mnat_05854
5	Mnat_05859
5	Mnat_05860
5	Mnat_05861
5	Mnat_05866
5	Mnat_05867
5	Mnat_05871
5	Mnat_05878
5	Mnat_05881
5	Mnat_05917
5	Mnat_05918
5	Mnat_05930
5	Mnat_16701
6	Mnat_05800
6	Mnat_05831
6	Mnat_05834
6	Mnat_05850
6	Mnat_05875
6	Mnat_05885
6	Mnat_05928
6	Mnat_05932
6	Mnat_05940
7	Mnat_05827
7	Mnat_05919
8	Mnat_05937
10	Mnat_05952
10	Mnat_05956
10	Mnat_06030
12	Mnat_06005
12	Mnat_06044
12	Mnat_06063
17	Mnat_05968
17	Mnat_06018
17	Mnat_16715
17	Mnat_16716
17	Mnat_16721
17	Mnat_16735
17	Mnat_17849
1	Mnat_00687
1	Mnat_00688
1	Mnat_00693
1	Mnat_05948
1	Mnat_05959
1	Mnat_05961
1	Mnat_05963
1	Mnat_05969
1	Mnat_05970
1	Mnat_05973
1	Mnat_05977
1	Mnat_05990
1	Mnat_05999
1	Mnat_06001
1	Mnat_06002
1	Mnat_06008
1	Mnat_06010
1	Mnat_06011
1	Mnat_06013
1	Mnat_06014
1	Mnat_06019
1	Mnat_06020
1	Mnat_06021
1	Mnat_06024
1	Mnat_06025
1	Mnat_06035
1	Mnat_06037
1	Mnat_06039
1	Mnat_06041
1	Mnat_06042
1	Mnat_06049
1	Mnat_06050
1	Mnat_06053
1	Mnat_06056
1	Mnat_06067
1	Mnat_06073
1	Mnat_06074
1	Mnat_06075
1	Mnat_06076
1	Mnat_06084
1	Mnat_06085
1	Mnat_06086
1	Mnat_06087
1	Mnat_06088
1	Mnat_06092
1	Mnat_16712
1	Mnat_16720
1	Mnat_16732
1	Mnat_16734
1	Mnat_17850
23	Mnat_05960
23	Mnat_05984
23	Mnat_05985
23	Mnat_05996
23	Mnat_06015
23	Mnat_06022
23	Mnat_06023
23	Mnat_06027
23	Mnat_06031
23	Mnat_06034
23	Mnat_06038
23	Mnat_06091
23	Mnat_06093
23	Mnat_16713
23	Mnat_16729
23	Mnat_16730
2	Mnat_00691
2	Mnat_05947
2	Mnat_05955
2	Mnat_05962
2	Mnat_05966
2	Mnat_05967
2	Mnat_05971
2	Mnat_05972
2	Mnat_05975
2	Mnat_05980
2	Mnat_05981
2	Mnat_05991
2	Mnat_05992
2	Mnat_05995
2	Mnat_05997
2	Mnat_05998
2	Mnat_06000
2	Mnat_06003
2	Mnat_06006
2	Mnat_06007
2	Mnat_06012
2	Mnat_06017
2	Mnat_06026
2	Mnat_06029
2	Mnat_06045
2	Mnat_06046
2	Mnat_06060
2	Mnat_06062
2	Mnat_06066
2	Mnat_06078
2	Mnat_06079
2	Mnat_06089
2	Mnat_06094
2	Mnat_16710
2	Mnat_16718
2	Mnat_16719
2	Mnat_16722
2	Mnat_16727
2	Mnat_16731
2	Mnat_17851
2	Mnat_18046
3	Mnat_06032
3	Mnat_06052
3	Mnat_06061
4	Mnat_00689
4	Mnat_00690
4	Mnat_00692
4	Mnat_05950
4	Mnat_05965
4	Mnat_06047
4	Mnat_06090
4	Mnat_16733
5	Mnat_00685
5	Mnat_00686
5	Mnat_05957
5	Mnat_05976
5	Mnat_05982
5	Mnat_05986
5	Mnat_05987
5	Mnat_05989
5	Mnat_05994
5	Mnat_06004
5	Mnat_06036
5	Mnat_06040
5	Mnat_06048
5	Mnat_06057
5	Mnat_06058
5	Mnat_06064
5	Mnat_06065
5	Mnat_06069
5	Mnat_06070
5	Mnat_06072
5	Mnat_06077
5	Mnat_06080
5	Mnat_06083
5	Mnat_16711
5	Mnat_16717
5	Mnat_16725
5	Mnat_16736
6	Mnat_05974
6	Mnat_05993
6	Mnat_06054
6	Mnat_06055
6	Mnat_06059
6	Mnat_06071
6	Mnat_16724
7	Mnat_06068
12	Mnat_06140
17	Mnat_06150
17	Mnat_06170
17	Mnat_06172
17	Mnat_06173
17	Mnat_06192
17	Mnat_06198
17	Mnat_06214
17	Mnat_16749
17	Mnat_16755
1	Mnat_06096
1	Mnat_06102
1	Mnat_06103
1	Mnat_06106
1	Mnat_06108
1	Mnat_06110
1	Mnat_06111
1	Mnat_06112
1	Mnat_06127
1	Mnat_06132
1	Mnat_06136
1	Mnat_06138
1	Mnat_06139
1	Mnat_06141
1	Mnat_06142
1	Mnat_06152
1	Mnat_06153
1	Mnat_06154
1	Mnat_06159
1	Mnat_06160
1	Mnat_06162
1	Mnat_06163
1	Mnat_06164
1	Mnat_06178
1	Mnat_06179
1	Mnat_06180
1	Mnat_06185
1	Mnat_06193
1	Mnat_06195
1	Mnat_06200
1	Mnat_06201
1	Mnat_06203
1	Mnat_06209
1	Mnat_06211
1	Mnat_06213
1	Mnat_06215
1	Mnat_16740
1	Mnat_16746
1	Mnat_16751
1	Mnat_16752
1	Mnat_16753
1	Mnat_16759
1	Mnat_16761
1	Mnat_16779
1	Mnat_17853
1	Mnat_17856
23	Mnat_06095
23	Mnat_06113
23	Mnat_06116
23	Mnat_06126
23	Mnat_06144
23	Mnat_06145
23	Mnat_06146
23	Mnat_06168
23	Mnat_06186
23	Mnat_06197
23	Mnat_16739
23	Mnat_16748
23	Mnat_16762
2	Mnat_06097
2	Mnat_06098
2	Mnat_06100
2	Mnat_06104
2	Mnat_06109
2	Mnat_06114
2	Mnat_06117
2	Mnat_06121
2	Mnat_06122
2	Mnat_06124
2	Mnat_06128
2	Mnat_06129
2	Mnat_06130
2	Mnat_06131
2	Mnat_06134
2	Mnat_06135
2	Mnat_06137
2	Mnat_06148
2	Mnat_06149
2	Mnat_06151
2	Mnat_06157
2	Mnat_06158
2	Mnat_06161
2	Mnat_06165
2	Mnat_06169
2	Mnat_06171
2	Mnat_06174
2	Mnat_06175
2	Mnat_06176
2	Mnat_06177
2	Mnat_06189
2	Mnat_06191
2	Mnat_06204
2	Mnat_06207
2	Mnat_06212
2	Mnat_16741
2	Mnat_16742
2	Mnat_16743
2	Mnat_16744
2	Mnat_16747
2	Mnat_16760
2	Mnat_16781
2	Mnat_16783
2	Mnat_17852
2	Mnat_17855
2	Mnat_18047
2	Mnat_18048
3	Mnat_06123
3	Mnat_06155
4	Mnat_06099
4	Mnat_06143
4	Mnat_06196
4	Mnat_06199
4	Mnat_16745
4	Mnat_17854
5	Mnat_00694
5	Mnat_06101
5	Mnat_06115
5	Mnat_06118
5	Mnat_06125
5	Mnat_06133
5	Mnat_06182
5	Mnat_06183
5	Mnat_06187
5	Mnat_06194
5	Mnat_06202
5	Mnat_06206
5	Mnat_06208
5	Mnat_06210
5	Mnat_16738
5	Mnat_16754
5	Mnat_16756
5	Mnat_16757
5	Mnat_16782
6	Mnat_06147
6	Mnat_06184
6	Mnat_06190
6	Mnat_16780
7	Mnat_06107
10	Mnat_06330
17	Mnat_00714
17	Mnat_06235
17	Mnat_06249
17	Mnat_06263
17	Mnat_06283
17	Mnat_06294
17	Mnat_06306
17	Mnat_06318
17	Mnat_16802
17	Mnat_16807
17	Mnat_16809
17	Mnat_16810
1	Mnat_00706
1	Mnat_00711
1	Mnat_00713
1	Mnat_06217
1	Mnat_06219
1	Mnat_06228
1	Mnat_06229
1	Mnat_06230
1	Mnat_06240
1	Mnat_06241
1	Mnat_06242
1	Mnat_06278
1	Mnat_06281
1	Mnat_06288
1	Mnat_06307
1	Mnat_06314
1	Mnat_06319
1	Mnat_06320
1	Mnat_06323
1	Mnat_06328
1	Mnat_06339
1	Mnat_06342
1	Mnat_06347
1	Mnat_06352
1	Mnat_06353
1	Mnat_16785
1	Mnat_16788
1	Mnat_16792
1	Mnat_16806
1	Mnat_16813
1	Mnat_16816
23	Mnat_00702
23	Mnat_00710
23	Mnat_00716
23	Mnat_06220
23	Mnat_06261
23	Mnat_06265
23	Mnat_06268
23	Mnat_06285
23	Mnat_06286
23	Mnat_06302
23	Mnat_06313
23	Mnat_06315
23	Mnat_06317
23	Mnat_06329
23	Mnat_06337
23	Mnat_06344
23	Mnat_06354
23	Mnat_16793
23	Mnat_16794
23	Mnat_16799
23	Mnat_16804
23	Mnat_16808
23	Mnat_16814
2	Mnat_00695
2	Mnat_00696
2	Mnat_00704
2	Mnat_00705
2	Mnat_00712
2	Mnat_00715
2	Mnat_00717
2	Mnat_06221
2	Mnat_06223
2	Mnat_06224
2	Mnat_06227
2	Mnat_06236
2	Mnat_06243
2	Mnat_06247
2	Mnat_06248
2	Mnat_06251
2	Mnat_06253
2	Mnat_06256
2	Mnat_06271
2	Mnat_06275
2	Mnat_06276
2	Mnat_06287
2	Mnat_06300
2	Mnat_06308
2	Mnat_06309
2	Mnat_06324
2	Mnat_06326
2	Mnat_06332
2	Mnat_06333
2	Mnat_06335
2	Mnat_06343
2	Mnat_06346
2	Mnat_06348
2	Mnat_06350
2	Mnat_06355
2	Mnat_16789
2	Mnat_16791
2	Mnat_16803
2	Mnat_16815
2	Mnat_17762
2	Mnat_18049
3	Mnat_00697
3	Mnat_00708
3	Mnat_06218
3	Mnat_06305
3	Mnat_06351
4	Mnat_00701
4	Mnat_00703
4	Mnat_06237
4	Mnat_06239
4	Mnat_06279
4	Mnat_06303
4	Mnat_06312
5	Mnat_00699
5	Mnat_00700
5	Mnat_00707
5	Mnat_06222
5	Mnat_06226
5	Mnat_06233
5	Mnat_06238
5	Mnat_06245
5	Mnat_06246
5	Mnat_06252
5	Mnat_06254
5	Mnat_06255
5	Mnat_06257
5	Mnat_06259
5	Mnat_06262
5	Mnat_06266
5	Mnat_06270
5	Mnat_06272
5	Mnat_06277
5	Mnat_06282
5	Mnat_06284
5	Mnat_06289
5	Mnat_06290
5	Mnat_06292
5	Mnat_06296
5	Mnat_06299
5	Mnat_06301
5	Mnat_06310
5	Mnat_06311
5	Mnat_06316
5	Mnat_06325
5	Mnat_06327
5	Mnat_06334
5	Mnat_06336
5	Mnat_06338
5	Mnat_06340
5	Mnat_06341
5	Mnat_16786
5	Mnat_16790
6	Mnat_06231
6	Mnat_06258
6	Mnat_06273
6	Mnat_06304
6	Mnat_06321
6	Mnat_06322
6	Mnat_06345
6	Mnat_16795
6	Mnat_16796
6	Mnat_16800
6	Mnat_16811
7	Mnat_06232
7	Mnat_06264
10	Mnat_00720
10	Mnat_06373
10	Mnat_06407
10	Mnat_06411
10	Mnat_06494
12	Mnat_06358
12	Mnat_06469
12	Mnat_16836
17	Mnat_06361
17	Mnat_06367
17	Mnat_06389
17	Mnat_06437
17	Mnat_06441
17	Mnat_06460
17	Mnat_06491
17	Mnat_06497
17	Mnat_06501
1	Mnat_00719
1	Mnat_00722
1	Mnat_00723
1	Mnat_00724
1	Mnat_00725
1	Mnat_06378
1	Mnat_06387
1	Mnat_06399
1	Mnat_06419
1	Mnat_06420
1	Mnat_06429
1	Mnat_06430
1	Mnat_06432
1	Mnat_06434
1	Mnat_06435
1	Mnat_06443
1	Mnat_06445
1	Mnat_06450
1	Mnat_06451
1	Mnat_06455
1	Mnat_06456
1	Mnat_06463
1	Mnat_06464
1	Mnat_06470
1	Mnat_06472
1	Mnat_06473
1	Mnat_06482
1	Mnat_06484
1	Mnat_06487
1	Mnat_06488
1	Mnat_06489
1	Mnat_06503
1	Mnat_06510
1	Mnat_06516
1	Mnat_16819
1	Mnat_16821
1	Mnat_16824
1	Mnat_16825
1	Mnat_16830
1	Mnat_16831
1	Mnat_16832
1	Mnat_16833
1	Mnat_17857
1	Mnat_17859
1	Mnat_18110
23	Mnat_06366
23	Mnat_06385
23	Mnat_06408
23	Mnat_06418
23	Mnat_06440
23	Mnat_06444
23	Mnat_06453
23	Mnat_06454
23	Mnat_06458
23	Mnat_06465
23	Mnat_06475
23	Mnat_06478
23	Mnat_06500
23	Mnat_06515
23	Mnat_16820
23	Mnat_16822
2	Mnat_00727
2	Mnat_00729
2	Mnat_06357
2	Mnat_06359
2	Mnat_06360
2	Mnat_06362
2	Mnat_06368
2	Mnat_06369
2	Mnat_06372
2	Mnat_06374
2	Mnat_06377
2	Mnat_06382
2	Mnat_06384
2	Mnat_06386
2	Mnat_06393
2	Mnat_06395
2	Mnat_06396
2	Mnat_06398
2	Mnat_06403
2	Mnat_06405
2	Mnat_06410
2	Mnat_06413
2	Mnat_06414
2	Mnat_06416
2	Mnat_06417
2	Mnat_06421
2	Mnat_06422
2	Mnat_06433
2	Mnat_06436
2	Mnat_06446
2	Mnat_06447
2	Mnat_06449
2	Mnat_06459
2	Mnat_06461
2	Mnat_06468
2	Mnat_06477
2	Mnat_06486
2	Mnat_06506
2	Mnat_06512
2	Mnat_16823
2	Mnat_16826
2	Mnat_16828
2	Mnat_16829
2	Mnat_17858
3	Mnat_00721
3	Mnat_06406
3	Mnat_06431
3	Mnat_06442
3	Mnat_06448
3	Mnat_06476
3	Mnat_06485
3	Mnat_06513
4	Mnat_06356
4	Mnat_06371
4	Mnat_06380
4	Mnat_06424
4	Mnat_06439
4	Mnat_06502
4	Mnat_06504
4	Mnat_16827
5	Mnat_00726
5	Mnat_06363
5	Mnat_06364
5	Mnat_06365
5	Mnat_06375
5	Mnat_06379
5	Mnat_06388
5	Mnat_06400
5	Mnat_06401
5	Mnat_06402
5	Mnat_06404
5	Mnat_06412
5	Mnat_06415
5	Mnat_06438
5	Mnat_06466
5	Mnat_06467
5	Mnat_06471
5	Mnat_06479
5	Mnat_06496
5	Mnat_06498
5	Mnat_06505
5	Mnat_06514
5	Mnat_16818
5	Mnat_17860
6	Mnat_06383
6	Mnat_06390
6	Mnat_06392
6	Mnat_06397
6	Mnat_06427
6	Mnat_06452
6	Mnat_06457
6	Mnat_06462
6	Mnat_06483
6	Mnat_06490
6	Mnat_06492
6	Mnat_06495
6	Mnat_06499
6	Mnat_06507
6	Mnat_16834
7	Mnat_16835
17	Mnat_06545
17	Mnat_06555
17	Mnat_16837
17	Mnat_16855
17	Mnat_16862
1	Mnat_06519
1	Mnat_06520
1	Mnat_06524
1	Mnat_06534
1	Mnat_06537
1	Mnat_06550
1	Mnat_06552
1	Mnat_06561
1	Mnat_06564
1	Mnat_06568
1	Mnat_06569
1	Mnat_06570
1	Mnat_06586
1	Mnat_06594
1	Mnat_06602
1	Mnat_06612
1	Mnat_06615
1	Mnat_06618
1	Mnat_06620
1	Mnat_06622
1	Mnat_06626
1	Mnat_06627
1	Mnat_06632
1	Mnat_06634
1	Mnat_06635
1	Mnat_06637
1	Mnat_06638
1	Mnat_06640
1	Mnat_06641
1	Mnat_06645
1	Mnat_06646
1	Mnat_06647
1	Mnat_06648
1	Mnat_06649
1	Mnat_06652
1	Mnat_06664
1	Mnat_06666
1	Mnat_16838
1	Mnat_16842
1	Mnat_16848
1	Mnat_16853
1	Mnat_16861
1	Mnat_16863
1	Mnat_16865
1	Mnat_17861
1	Mnat_17862
1	Mnat_18050
23	Mnat_06525
23	Mnat_06531
23	Mnat_06532
23	Mnat_06533
23	Mnat_06539
23	Mnat_06541
23	Mnat_06621
23	Mnat_06631
23	Mnat_06643
23	Mnat_06655
23	Mnat_06661
23	Mnat_16864
2	Mnat_06517
2	Mnat_06518
2	Mnat_06522
2	Mnat_06523
2	Mnat_06528
2	Mnat_06530
2	Mnat_06535
2	Mnat_06536
2	Mnat_06538
2	Mnat_06551
2	Mnat_06554
2	Mnat_06558
2	Mnat_06560
2	Mnat_06571
2	Mnat_06575
2	Mnat_06578
2	Mnat_06581
2	Mnat_06583
2	Mnat_06598
2	Mnat_06607
2	Mnat_06608
2	Mnat_06609
2	Mnat_06611
2	Mnat_06616
2	Mnat_06623
2	Mnat_06625
2	Mnat_06630
2	Mnat_06642
2	Mnat_06654
2	Mnat_06658
2	Mnat_06660
2	Mnat_06663
2	Mnat_06665
2	Mnat_06670
2	Mnat_16839
2	Mnat_16840
2	Mnat_16841
2	Mnat_16844
2	Mnat_16845
2	Mnat_16849
2	Mnat_16850
2	Mnat_16851
2	Mnat_16856
2	Mnat_16857
2	Mnat_17863
3	Mnat_06588
3	Mnat_06596
3	Mnat_06662
3	Mnat_16843
3	Mnat_16846
3	Mnat_16860
4	Mnat_06556
4	Mnat_06603
4	Mnat_06604
4	Mnat_06610
4	Mnat_06613
4	Mnat_06614
4	Mnat_06624
4	Mnat_06639
4	Mnat_06669
5	Mnat_06526
5	Mnat_06529
5	Mnat_06542
5	Mnat_06548
5	Mnat_06563
5	Mnat_06566
5	Mnat_06576
5	Mnat_06577
5	Mnat_06582
5	Mnat_06585
5	Mnat_06592
5	Mnat_06593
5	Mnat_06595
5	Mnat_06599
5	Mnat_06600
5	Mnat_06601
5	Mnat_06617
5	Mnat_06628
5	Mnat_06629
5	Mnat_06633
5	Mnat_06644
5	Mnat_06650
5	Mnat_06653
5	Mnat_06656
5	Mnat_06659
5	Mnat_16858
6	Mnat_06521
6	Mnat_06527
6	Mnat_06553
6	Mnat_06562
6	Mnat_06574
6	Mnat_06580
6	Mnat_06590
6	Mnat_06651
6	Mnat_16847
6	Mnat_16852
6	Mnat_16854
7	Mnat_06546
10	Mnat_06728
12	Mnat_06754
17	Mnat_06689
17	Mnat_06697
17	Mnat_06735
17	Mnat_06744
17	Mnat_06747
17	Mnat_06785
17	Mnat_06800
17	Mnat_06804
1	Mnat_06673
1	Mnat_06679
1	Mnat_06682
1	Mnat_06684
1	Mnat_06687
1	Mnat_06696
1	Mnat_06702
1	Mnat_06703
1	Mnat_06704
1	Mnat_06705
1	Mnat_06707
1	Mnat_06708
1	Mnat_06710
1	Mnat_06712
1	Mnat_06713
1	Mnat_06714
1	Mnat_06717
1	Mnat_06723
1	Mnat_06731
1	Mnat_06732
1	Mnat_06733
1	Mnat_06734
1	Mnat_06742
1	Mnat_06746
1	Mnat_06755
1	Mnat_06758
1	Mnat_06759
1	Mnat_06761
1	Mnat_06771
1	Mnat_06782
1	Mnat_06789
1	Mnat_06795
1	Mnat_06805
1	Mnat_16867
1	Mnat_16869
1	Mnat_16873
1	Mnat_16874
1	Mnat_16876
1	Mnat_16877
1	Mnat_17864
1	Mnat_17865
1	Mnat_17866
23	Mnat_06683
23	Mnat_06688
23	Mnat_06690
23	Mnat_06694
23	Mnat_06695
23	Mnat_06706
23	Mnat_06720
23	Mnat_06730
23	Mnat_06736
23	Mnat_06738
23	Mnat_06756
23	Mnat_06773
23	Mnat_06784
23	Mnat_06790
23	Mnat_06791
23	Mnat_06798
23	Mnat_06801
2	Mnat_06671
2	Mnat_06672
2	Mnat_06674
2	Mnat_06676
2	Mnat_06677
2	Mnat_06678
2	Mnat_06681
2	Mnat_06685
2	Mnat_06692
2	Mnat_06693
2	Mnat_06698
2	Mnat_06699
2	Mnat_06700
2	Mnat_06716
2	Mnat_06718
2	Mnat_06719
2	Mnat_06721
2	Mnat_06722
2	Mnat_06726
2	Mnat_06729
2	Mnat_06740
2	Mnat_06762
2	Mnat_06767
2	Mnat_06770
2	Mnat_06772
2	Mnat_06774
2	Mnat_06775
2	Mnat_06777
2	Mnat_06792
2	Mnat_06796
2	Mnat_06799
2	Mnat_06802
2	Mnat_06806
2	Mnat_06809
2	Mnat_16870
2	Mnat_16871
2	Mnat_16872
2	Mnat_16880
3	Mnat_06741
3	Mnat_06778
3	Mnat_06783
3	Mnat_06793
3	Mnat_16868
4	Mnat_06701
4	Mnat_06709
4	Mnat_06745
4	Mnat_06760
4	Mnat_06763
4	Mnat_06766
4	Mnat_06788
4	Mnat_06797
4	Mnat_16875
4	Mnat_16879
5	Mnat_06675
5	Mnat_06680
5	Mnat_06691
5	Mnat_06748
5	Mnat_06751
5	Mnat_06753
5	Mnat_06769
5	Mnat_06779
5	Mnat_06780
5	Mnat_06786
5	Mnat_06787
5	Mnat_06803
5	Mnat_06808
5	Mnat_06810
5	Mnat_16866
5	Mnat_16881
6	Mnat_06711
6	Mnat_06724
6	Mnat_06725
6	Mnat_06749
6	Mnat_06750
6	Mnat_06752
6	Mnat_06765
12	Mnat_06952
12	Mnat_16893
17	Mnat_06835
17	Mnat_06931
17	Mnat_06937
17	Mnat_06943
17	Mnat_06944
17	Mnat_06945
17	Mnat_06955
17	Mnat_06960
17	Mnat_06961
17	Mnat_16936
1	Mnat_00739
1	Mnat_00740
1	Mnat_06811
1	Mnat_06812
1	Mnat_06815
1	Mnat_06816
1	Mnat_06822
1	Mnat_06826
1	Mnat_06843
1	Mnat_06847
1	Mnat_06862
1	Mnat_06865
1	Mnat_06867
1	Mnat_06872
1	Mnat_06876
1	Mnat_06877
1	Mnat_06879
1	Mnat_06881
1	Mnat_06894
1	Mnat_06897
1	Mnat_06901
1	Mnat_06903
1	Mnat_06915
1	Mnat_06919
1	Mnat_06938
1	Mnat_06946
1	Mnat_06953
1	Mnat_06954
1	Mnat_06962
1	Mnat_16887
1	Mnat_16891
1	Mnat_16896
1	Mnat_16901
1	Mnat_16902
1	Mnat_16905
1	Mnat_16908
1	Mnat_16909
1	Mnat_16911
1	Mnat_16912
1	Mnat_16918
1	Mnat_16921
1	Mnat_16922
1	Mnat_16923
1	Mnat_16926
1	Mnat_16927
1	Mnat_16928
1	Mnat_16931
1	Mnat_16932
1	Mnat_16933
1	Mnat_16937
23	Mnat_00737
23	Mnat_00738
23	Mnat_06820
23	Mnat_06873
23	Mnat_06887
23	Mnat_06888
23	Mnat_06890
23	Mnat_06895
23	Mnat_06900
23	Mnat_06906
23	Mnat_06907
23	Mnat_06917
23	Mnat_06958
23	Mnat_06959
23	Mnat_06963
23	Mnat_06967
23	Mnat_16885
23	Mnat_16890
23	Mnat_16898
23	Mnat_16899
23	Mnat_16904
23	Mnat_16915
23	Mnat_16929
23	Mnat_16938
2	Mnat_00732
2	Mnat_00733
2	Mnat_06813
2	Mnat_06814
2	Mnat_06817
2	Mnat_06818
2	Mnat_06823
2	Mnat_06824
