PS	GeneID
1	RS000222-PA
1	RS000225-PA
1	RS000227-PA
1	RS000228-PA
1	RS000231-PA
1	RS000232-PA
1	RS000237-PA
1	RS000240-PA
1	RS000244-PA
1	RS000246-PA
1	RS000253-PA
1	RS000254-PA
1	RS000257-PA
1	RS000258-PA
1	RS000267-PA
1	RS000270-PA
1	RS000278-PA
1	RS000279-PA
1	RS000281-PA
1	RS000283-PA
1	RS000285-PA
1	RS000286-PA
1	RS000287-PA
1	RS000291-PA
25	RS000157-PA
25	RS000162-PA
25	RS000163-PA
25	RS000171-PA
25	RS000173-PA
25	RS000187-PA
25	RS000196-PA
25	RS000197-PA
25	RS000199-PA
25	RS000204-PA
25	RS000207-PA
25	RS000208-PA
25	RS000209-PA
25	RS000230-PA
25	RS000233-PA
25	RS000234-PA
25	RS000236-PA
25	RS000241-PA
25	RS000242-PA
25	RS000243-PA
25	RS000269-PA
25	RS000272-PA
25	RS000274-PA
25	RS000276-PA
25	RS000277-PA
25	RS000288-PA
25	RS000289-PA
25	RS000290-PA
2	RS000148-PA
2	RS000151-PA
2	RS000153-PA
2	RS000158-PA
2	RS000161-PA
2	RS000164-PA
2	RS000169-PA
2	RS000170-PA
2	RS000177-PA
2	RS000180-PA
2	RS000186-PA
2	RS000190-PA
2	RS000191-PA
2	RS000200-PA
2	RS000221-PA
2	RS000224-PA
2	RS000226-PA
2	RS000229-PA
2	RS000245-PA
2	RS000247-PA
2	RS000248-PA
2	RS000249-PA
2	RS000255-PA
2	RS000259-PA
2	RS000261-PA
2	RS000264-PA
2	RS000266-PA
2	RS000268-PA
2	RS000271-PA
2	RS000280-PA
2	RS000292-PA
2	RS000293-PA
2	RS000294-PA
3	RS000159-PA
3	RS000184-PA
3	RS000220-PA
3	RS000235-PA
3	RS000256-PA
3	RS000260-PA
3	RS000262-PA
3	RS000263-PA
4	RS000156-PA
4	RS000194-PA
4	RS000223-PA
4	RS000239-PA
4	RS000284-PA
5	RS000150-PA
5	RS000217-PA
5	RS000250-PA
5	RS000265-PA
5	RS000273-PA
6	RS000149-PA
6	RS000167-PA
6	RS000182-PA
6	RS000195-PA
6	RS000213-PA
6	RS000214-PA
6	RS000215-PA
6	RS000216-PA
6	RS000218-PA
6	RS000219-PA
6	RS000252-PA
10	RS004541-PA
10	RS004542-PA
10	RS004560-PA
12	RS004534-PA
17	RS004487-PA
17	RS004494-PA
17	RS004495-PA
17	RS004532-PA
17	RS004533-PA
17	RS004551-PA
17	RS004587-PA
17	RS004590-PA
17	RS004600-PA
1	RS004483-PA
1	RS004484-PA
1	RS004490-PA
1	RS004493-PA
1	RS004499-PA
1	RS004502-PA
1	RS004503-PA
1	RS004504-PA
1	RS004508-PA
1	RS004511-PA
1	RS004512-PA
1	RS004516-PA
1	RS004522-PA
1	RS004525-PA
1	RS004529-PA
1	RS004538-PA
1	RS004572-PA
1	RS004573-PA
1	RS004574-PA
1	RS004575-PA
1	RS004577-PA
1	RS004584-PA
1	RS004588-PA
1	RS004592-PA
1	RS004595-PA
1	RS004597-PA
1	RS004598-PA
1	RS004601-PA
1	RS004603-PA
1	RS004605-PA
1	RS004606-PA
1	RS004610-PA
1	RS004617-PA
1	RS004620-PA
1	RS004622-PA
1	RS004623-PA
1	RS004624-PA
1	RS004626-PA
1	RS004629-PA
1	RS004630-PA
1	RS004645-PA
1	RS004654-PA
25	RS004486-PA
25	RS004488-PA
25	RS004492-PA
25	RS004496-PA
25	RS004497-PA
25	RS004498-PA
25	RS004505-PA
25	RS004510-PA
25	RS004515-PA
25	RS004524-PA
25	RS004527-PA
25	RS004530-PA
25	RS004537-PA
25	RS004552-PA
25	RS004568-PA
25	RS004571-PA
25	RS004580-PA
25	RS004589-PA
25	RS004602-PA
25	RS004604-PA
25	RS004609-PA
25	RS004612-PA
25	RS004613-PA
25	RS004614-PA
25	RS004616-PA
25	RS004619-PA
25	RS004627-PA
25	RS004632-PA
25	RS004633-PA
25	RS004642-PA
25	RS004643-PA
25	RS004644-PA
25	RS004647-PA
25	RS004651-PA
25	RS004656-PA
2	RS004489-PA
2	RS004506-PA
2	RS004509-PA
2	RS004513-PA
2	RS004517-PA
2	RS004519-PA
2	RS004520-PA
2	RS004521-PA
2	RS004526-PA
2	RS004539-PA
2	RS004540-PA
2	RS004543-PA
2	RS004545-PA
2	RS004546-PA
2	RS004547-PA
2	RS004548-PA
2	RS004549-PA
2	RS004550-PA
2	RS004553-PA
2	RS004554-PA
2	RS004555-PA
2	RS004556-PA
2	RS004557-PA
2	RS004558-PA
2	RS004559-PA
2	RS004561-PA
2	RS004562-PA
2	RS004563-PA
2	RS004564-PA
2	RS004565-PA
2	RS004566-PA
2	RS004567-PA
2	RS004569-PA
2	RS004570-PA
2	RS004576-PA
2	RS004579-PA
2	RS004582-PA
2	RS004585-PA
2	RS004586-PA
2	RS004593-PA
2	RS004594-PA
2	RS004607-PA
2	RS004608-PA
2	RS004615-PA
2	RS004618-PA
2	RS004621-PA
2	RS004628-PA
2	RS004631-PA
2	RS004634-PA
2	RS004637-PA
2	RS004646-PA
2	RS004648-PA
2	RS004649-PA
3	RS004523-PA
3	RS004591-PA
3	RS004596-PA
3	RS004611-PA
3	RS004650-PA
4	RS004485-PA
4	RS004491-PA
4	RS004544-PA
4	RS004583-PA
4	RS004638-PA
4	RS004639-PA
4	RS004640-PA
4	RS004641-PA
5	RS004578-PA
5	RS004625-PA
5	RS004635-PA
5	RS004653-PA
6	RS004507-PA
6	RS004514-PA
6	RS004518-PA
6	RS004528-PA
6	RS004531-PA
6	RS004535-PA
6	RS004536-PA
6	RS004581-PA
6	RS004599-PA
6	RS004636-PA
6	RS004652-PA
6	RS004655-PA
7	RS004500-PA
7	RS004501-PA
10	RS004767-PA
10	RS004807-PA
12	RS004669-PA
12	RS004809-PA
17	RS004686-PA
17	RS004693-PA
17	RS004709-PA
17	RS004711-PA
17	RS004716-PA
17	RS004717-PA
17	RS004733-PA
17	RS004735-PA
17	RS004780-PA
17	RS004784-PA
1	RS004664-PA
1	RS004665-PA
1	RS004668-PA
1	RS004670-PA
1	RS004671-PA
1	RS004677-PA
1	RS004691-PA
1	RS004692-PA
1	RS004697-PA
1	RS004701-PA
1	RS004702-PA
1	RS004703-PA
1	RS004705-PA
1	RS004706-PA
1	RS004712-PA
1	RS004713-PA
1	RS004714-PA
1	RS004715-PA
1	RS004724-PA
1	RS004728-PA
1	RS004731-PA
1	RS004736-PA
1	RS004741-PA
1	RS004742-PA
1	RS004760-PA
1	RS004761-PA
1	RS004762-PA
1	RS004766-PA
1	RS004768-PA
1	RS004770-PA
1	RS004774-PA
1	RS004775-PA
1	RS004781-PA
1	RS004782-PA
1	RS004783-PA
1	RS004786-PA
1	RS004787-PA
1	RS004789-PA
1	RS004791-PA
1	RS004797-PA
1	RS004798-PA
1	RS004800-PA
1	RS004804-PA
25	RS004661-PA
25	RS004663-PA
25	RS004667-PA
25	RS004675-PA
25	RS004680-PA
25	RS004684-PA
25	RS004698-PA
25	RS004704-PA
25	RS004707-PA
25	RS004708-PA
25	RS004721-PA
25	RS004723-PA
25	RS004725-PA
25	RS004726-PA
25	RS004727-PA
25	RS004732-PA
25	RS004734-PA
25	RS004738-PA
25	RS004744-PA
25	RS004748-PA
25	RS004749-PA
25	RS004753-PA
25	RS004755-PA
25	RS004756-PA
25	RS004764-PA
25	RS004769-PA
25	RS004777-PA
25	RS004778-PA
25	RS004785-PA
25	RS004788-PA
25	RS004795-PA
25	RS004796-PA
25	RS004803-PA
25	RS004808-PA
25	RS004812-PA
2	RS004658-PA
2	RS004659-PA
2	RS004660-PA
2	RS004662-PA
2	RS004672-PA
2	RS004673-PA
2	RS004674-PA
2	RS004676-PA
2	RS004678-PA
2	RS004681-PA
2	RS004687-PA
2	RS004689-PA
2	RS004694-PA
2	RS004695-PA
2	RS004696-PA
2	RS004700-PA
2	RS004719-PA
2	RS004720-PA
2	RS004729-PA
2	RS004730-PA
2	RS004737-PA
2	RS004745-PA
2	RS004746-PA
2	RS004754-PA
2	RS004758-PA
2	RS004759-PA
2	RS004763-PA
2	RS004765-PA
2	RS004771-PA
2	RS004772-PA
2	RS004773-PA
2	RS004779-PA
2	RS004794-PA
2	RS004799-PA
2	RS004801-PA
2	RS004802-PA
2	RS004806-PA
2	RS004810-PA
2	RS004811-PA
3	RS004688-PA
3	RS004690-PA
3	RS004740-PA
3	RS004743-PA
3	RS004747-PA
3	RS004752-PA
4	RS004685-PA
4	RS004710-PA
4	RS004722-PA
4	RS004739-PA
4	RS004757-PA
4	RS004790-PA
5	RS004699-PA
5	RS004751-PA
5	RS004792-PA
5	RS004793-PA
5	RS004805-PA
6	RS004657-PA
6	RS004666-PA
6	RS004682-PA
6	RS004683-PA
6	RS004750-PA
6	RS004776-PA
7	RS004718-PA
8	RS004679-PA
10	RS004851-PA
10	RS004852-PA
10	RS004922-PA
10	RS004950-PA
12	RS004913-PA
17	RS004827-PA
17	RS004847-PA
17	RS004861-PA
17	RS004862-PA
17	RS004890-PA
17	RS004909-PA
17	RS004945-PA
1	RS004813-PA
1	RS004814-PA
1	RS004815-PA
1	RS004816-PA
1	RS004818-PA
1	RS004819-PA
1	RS004822-PA
1	RS004823-PA
1	RS004829-PA
1	RS004830-PA
1	RS004831-PA
1	RS004834-PA
1	RS004839-PA
1	RS004844-PA
1	RS004856-PA
1	RS004859-PA
1	RS004860-PA
1	RS004865-PA
1	RS004867-PA
1	RS004869-PA
1	RS004870-PA
1	RS004876-PA
1	RS004878-PA
1	RS004879-PA
1	RS004880-PA
1	RS004886-PA
1	RS004895-PA
1	RS004896-PA
1	RS004897-PA
1	RS004898-PA
1	RS004900-PA
1	RS004901-PA
1	RS004902-PA
1	RS004903-PA
1	RS004906-PA
1	RS004908-PA
1	RS004912-PA
1	RS004916-PA
1	RS004919-PA
1	RS004928-PA
1	RS004931-PA
1	RS004932-PA
1	RS004933-PA
1	RS004939-PA
1	RS004944-PA
1	RS004948-PA
25	RS004817-PA
25	RS004820-PA
25	RS004821-PA
25	RS004841-PA
25	RS004843-PA
25	RS004854-PA
25	RS004858-PA
25	RS004866-PA
25	RS004868-PA
25	RS004875-PA
25	RS004884-PA
25	RS004885-PA
25	RS004887-PA
25	RS004889-PA
25	RS004891-PA
25	RS004917-PA
25	RS004918-PA
25	RS004920-PA
25	RS004924-PA
25	RS004925-PA
25	RS004926-PA
25	RS004935-PA
25	RS004942-PA
25	RS004943-PA
25	RS004951-PA
25	RS004953-PA
25	RS004954-PA
2	RS004824-PA
2	RS004825-PA
2	RS004826-PA
2	RS004832-PA
2	RS004833-PA
2	RS004835-PA
2	RS004836-PA
2	RS004838-PA
2	RS004840-PA
2	RS004845-PA
2	RS004846-PA
2	RS004849-PA
2	RS004850-PA
2	RS004853-PA
2	RS004855-PA
2	RS004857-PA
2	RS004863-PA
2	RS004871-PA
2	RS004873-PA
2	RS004874-PA
2	RS004877-PA
2	RS004882-PA
2	RS004883-PA
2	RS004888-PA
2	RS004893-PA
2	RS004894-PA
2	RS004899-PA
2	RS004905-PA
2	RS004907-PA
2	RS004910-PA
2	RS004923-PA
2	RS004927-PA
2	RS004929-PA
2	RS004934-PA
2	RS004936-PA
2	RS004937-PA
2	RS004938-PA
2	RS004940-PA
2	RS004941-PA
2	RS004946-PA
2	RS004949-PA
2	RS004952-PA
3	RS004848-PA
3	RS004930-PA
3	RS004947-PA
4	RS004837-PA
4	RS004864-PA
4	RS004881-PA
4	RS004892-PA
4	RS004904-PA
4	RS004915-PA
5	RS004911-PA
6	RS004828-PA
6	RS004842-PA
6	RS004872-PA
6	RS004914-PA
6	RS004921-PA
12	RS004955-PA
12	RS005014-PA
17	RS004959-PA
17	RS005073-PA
17	RS005106-PA
1	RS004958-PA
1	RS004960-PA
1	RS004964-PA
1	RS004965-PA
1	RS004966-PA
1	RS004970-PA
1	RS004972-PA
1	RS004976-PA
1	RS004983-PA
1	RS004984-PA
1	RS004986-PA
1	RS004999-PA
1	RS005000-PA
1	RS005001-PA
1	RS005004-PA
1	RS005007-PA
1	RS005010-PA
1	RS005013-PA
1	RS005015-PA
1	RS005019-PA
1	RS005020-PA
1	RS005022-PA
1	RS005056-PA
1	RS005061-PA
1	RS005063-PA
1	RS005067-PA
1	RS005068-PA
1	RS005072-PA
1	RS005077-PA
1	RS005079-PA
1	RS005082-PA
1	RS005086-PA
1	RS005087-PA
1	RS005090-PA
1	RS005091-PA
1	RS005092-PA
1	RS005093-PA
1	RS005096-PA
25	RS004957-PA
25	RS004961-PA
25	RS004962-PA
25	RS004963-PA
25	RS004968-PA
25	RS004973-PA
25	RS004975-PA
25	RS004978-PA
25	RS004979-PA
25	RS004981-PA
25	RS004985-PA
25	RS004989-PA
25	RS004990-PA
25	RS004991-PA
25	RS004992-PA
25	RS004994-PA
25	RS004995-PA
25	RS004998-PA
25	RS005005-PA
25	RS005006-PA
25	RS005009-PA
25	RS005012-PA
25	RS005016-PA
25	RS005065-PA
25	RS005069-PA
25	RS005071-PA
25	RS005080-PA
25	RS005081-PA
25	RS005083-PA
25	RS005101-PA
2	RS004967-PA
2	RS004971-PA
2	RS004977-PA
2	RS004982-PA
2	RS004987-PA
2	RS004988-PA
2	RS004997-PA
2	RS005002-PA
2	RS005003-PA
2	RS005008-PA
2	RS005011-PA
2	RS005018-PA
2	RS005021-PA
2	RS005057-PA
2	RS005058-PA
2	RS005059-PA
2	RS005062-PA
2	RS005064-PA
2	RS005066-PA
2	RS005074-PA
2	RS005078-PA
2	RS005085-PA
2	RS005088-PA
2	RS005089-PA
2	RS005094-PA
2	RS005095-PA
2	RS005102-PA
2	RS005103-PA
2	RS005104-PA
2	RS005108-PA
2	RS005109-PA
3	RS004996-PA
3	RS005070-PA
3	RS005084-PA
3	RS005105-PA
3	RS005107-PA
4	RS004974-PA
4	RS005060-PA
4	RS005076-PA
4	RS005098-PA
4	RS005099-PA
5	RS004969-PA
5	RS005100-PA
6	RS004956-PA
6	RS004980-PA
6	RS004993-PA
6	RS005017-PA
6	RS005055-PA
6	RS005075-PA
6	RS005097-PA
10	RS005133-PA
12	RS005173-PA
12	RS005174-PA
12	RS005175-PA
12	RS005176-PA
17	RS005111-PA
17	RS005112-PA
17	RS005137-PA
17	RS005152-PA
17	RS005153-PA
17	RS005194-PA
17	RS005201-PA
17	RS005234-PA
17	RS005249-PA
17	RS005255-PA
1	RS005117-PA
1	RS005119-PA
1	RS005122-PA
1	RS005123-PA
1	RS005128-PA
1	RS005130-PA
1	RS005140-PA
1	RS005141-PA
1	RS005142-PA
1	RS005143-PA
1	RS005146-PA
1	RS005156-PA
1	RS005165-PA
1	RS005167-PA
1	RS005168-PA
1	RS005177-PA
1	RS005181-PA
1	RS005182-PA
1	RS005183-PA
1	RS005184-PA
1	RS005190-PA
1	RS005196-PA
1	RS005197-PA
1	RS005198-PA
1	RS005199-PA
1	RS005209-PA
1	RS005210-PA
1	RS005211-PA
1	RS005213-PA
1	RS005215-PA
1	RS005223-PA
1	RS005225-PA
1	RS005227-PA
1	RS005230-PA
1	RS005231-PA
1	RS005232-PA
1	RS005233-PA
1	RS005235-PA
1	RS005236-PA
1	RS005238-PA
1	RS005239-PA
1	RS005240-PA
1	RS005241-PA
1	RS005242-PA
1	RS005246-PA
1	RS005252-PA
25	RS005118-PA
25	RS005124-PA
25	RS005125-PA
25	RS005126-PA
25	RS005131-PA
25	RS005132-PA
25	RS005134-PA
25	RS005135-PA
25	RS005138-PA
25	RS005144-PA
25	RS005145-PA
25	RS005148-PA
25	RS005149-PA
25	RS005154-PA
25	RS005158-PA
25	RS005161-PA
25	RS005163-PA
25	RS005180-PA
25	RS005189-PA
25	RS005195-PA
25	RS005207-PA
25	RS005214-PA
25	RS005216-PA
25	RS005219-PA
25	RS005220-PA
25	RS005221-PA
25	RS005237-PA
25	RS005247-PA
25	RS005250-PA
25	RS005253-PA
2	RS005114-PA
2	RS005120-PA
2	RS005121-PA
2	RS005127-PA
2	RS005129-PA
2	RS005147-PA
2	RS005150-PA
2	RS005155-PA
2	RS005159-PA
2	RS005160-PA
2	RS005162-PA
2	RS005166-PA
2	RS005170-PA
2	RS005171-PA
2	RS005179-PA
2	RS005185-PA
2	RS005186-PA
2	RS005187-PA
2	RS005188-PA
2	RS005191-PA
2	RS005192-PA
2	RS005200-PA
2	RS005202-PA
2	RS005203-PA
2	RS005204-PA
2	RS005208-PA
2	RS005212-PA
2	RS005217-PA
2	RS005218-PA
2	RS005222-PA
2	RS005224-PA
2	RS005226-PA
2	RS005228-PA
2	RS005229-PA
2	RS005243-PA
2	RS005245-PA
2	RS005248-PA
2	RS005251-PA
2	RS005254-PA
2	RS005256-PA
3	RS005136-PA
3	RS005157-PA
3	RS005193-PA
3	RS005257-PA
4	RS005110-PA
4	RS005113-PA
4	RS005115-PA
4	RS005139-PA
4	RS005151-PA
4	RS005164-PA
5	RS005205-PA
5	RS005244-PA
6	RS005116-PA
6	RS005169-PA
6	RS005172-PA
6	RS005178-PA
6	RS005206-PA
10	RS005380-PA
10	RS005383-PA
17	RS005277-PA
17	RS005312-PA
17	RS005341-PA
17	RS005343-PA
17	RS005385-PA
17	RS005396-PA
1	RS005260-PA
1	RS005261-PA
1	RS005264-PA
1	RS005265-PA
1	RS005266-PA
1	RS005268-PA
1	RS005270-PA
1	RS005272-PA
1	RS005274-PA
1	RS005275-PA
1	RS005276-PA
1	RS005291-PA
1	RS005292-PA
1	RS005293-PA
1	RS005296-PA
1	RS005297-PA
1	RS005298-PA
1	RS005300-PA
1	RS005301-PA
1	RS005304-PA
1	RS005307-PA
1	RS005308-PA
1	RS005316-PA
1	RS005318-PA
1	RS005319-PA
1	RS005326-PA
1	RS005327-PA
1	RS005329-PA
1	RS005332-PA
1	RS005334-PA
1	RS005342-PA
1	RS005349-PA
1	RS005351-PA
1	RS005352-PA
1	RS005353-PA
1	RS005356-PA
1	RS005357-PA
1	RS005358-PA
1	RS005363-PA
1	RS005364-PA
1	RS005365-PA
1	RS005368-PA
1	RS005375-PA
1	RS005387-PA
1	RS005398-PA
25	RS005263-PA
25	RS005273-PA
25	RS005282-PA
25	RS005283-PA
25	RS005284-PA
25	RS005285-PA
25	RS005288-PA
25	RS005294-PA
25	RS005295-PA
25	RS005302-PA
25	RS005309-PA
25	RS005310-PA
25	RS005315-PA
25	RS005322-PA
25	RS005324-PA
25	RS005330-PA
25	RS005338-PA
25	RS005339-PA
25	RS005344-PA
25	RS005350-PA
25	RS005355-PA
25	RS005373-PA
25	RS005376-PA
25	RS005377-PA
25	RS005378-PA
25	RS005379-PA
25	RS005381-PA
25	RS005382-PA
25	RS005384-PA
25	RS005389-PA
25	RS005392-PA
25	RS005397-PA
25	RS005399-PA
2	RS005262-PA
2	RS005269-PA
2	RS005271-PA
2	RS005279-PA
2	RS005286-PA
2	RS005287-PA
2	RS005289-PA
2	RS005290-PA
2	RS005299-PA
2	RS005303-PA
2	RS005306-PA
2	RS005311-PA
2	RS005314-PA
2	RS005320-PA
2	RS005321-PA
2	RS005323-PA
2	RS005325-PA
2	RS005328-PA
2	RS005331-PA
2	RS005335-PA
2	RS005336-PA
2	RS005340-PA
2	RS005345-PA
2	RS005346-PA
2	RS005347-PA
2	RS005359-PA
2	RS005361-PA
2	RS005366-PA
2	RS005370-PA
2	RS005372-PA
2	RS005374-PA
2	RS005386-PA
2	RS005390-PA
2	RS005394-PA
2	RS005395-PA
3	RS005258-PA
3	RS005259-PA
3	RS005317-PA
3	RS005333-PA
3	RS005348-PA
3	RS005354-PA
4	RS005281-PA
4	RS005313-PA
4	RS005367-PA
4	RS005369-PA
4	RS005391-PA
4	RS005393-PA
4	RS005400-PA
5	RS005388-PA
6	RS005267-PA
6	RS005278-PA
6	RS005280-PA
6	RS005305-PA
6	RS005337-PA
6	RS005360-PA
6	RS005371-PA
7	RS005362-PA
10	RS005494-PA
10	RS005540-PA
12	RS005502-PA
12	RS005508-PA
17	RS005417-PA
17	RS005425-PA
17	RS005433-PA
17	RS005449-PA
17	RS005450-PA
17	RS005454-PA
17	RS005503-PA
17	RS005504-PA
17	RS005547-PA
1	RS005402-PA
1	RS005404-PA
1	RS005405-PA
1	RS005408-PA
1	RS005409-PA
1	RS005410-PA
1	RS005411-PA
1	RS005416-PA
1	RS005426-PA
1	RS005432-PA
1	RS005434-PA
1	RS005435-PA
1	RS005437-PA
1	RS005441-PA
1	RS005445-PA
1	RS005453-PA
1	RS005460-PA
1	RS005461-PA
1	RS005462-PA
1	RS005464-PA
1	RS005465-PA
1	RS005466-PA
1	RS005467-PA
1	RS005470-PA
1	RS005471-PA
1	RS005472-PA
1	RS005474-PA
1	RS005476-PA
1	RS005485-PA
1	RS005487-PA
1	RS005488-PA
1	RS005489-PA
1	RS005491-PA
1	RS005493-PA
1	RS005496-PA
1	RS005509-PA
1	RS005511-PA
1	RS005515-PA
1	RS005517-PA
1	RS005518-PA
1	RS005522-PA
1	RS005525-PA
1	RS005526-PA
1	RS005529-PA
1	RS005533-PA
1	RS005536-PA
1	RS005538-PA
1	RS005539-PA
1	RS005541-PA
1	RS005543-PA
1	RS005544-PA
1	RS005545-PA
1	RS005548-PA
1	RS005552-PA
1	RS005554-PA
1	RS005557-PA
25	RS005401-PA
25	RS005413-PA
25	RS005422-PA
25	RS005427-PA
25	RS005430-PA
25	RS005431-PA
25	RS005442-PA
25	RS005446-PA
25	RS005459-PA
25	RS005468-PA
25	RS005469-PA
25	RS005473-PA
25	RS005479-PA
25	RS005490-PA
25	RS005499-PA
25	RS005500-PA
25	RS005501-PA
25	RS005512-PA
25	RS005513-PA
25	RS005516-PA
25	RS005520-PA
25	RS005528-PA
25	RS005530-PA
25	RS005534-PA
25	RS005537-PA
25	RS005553-PA
2	RS005403-PA
2	RS005407-PA
2	RS005414-PA
2	RS005424-PA
2	RS005428-PA
2	RS005429-PA
2	RS005436-PA
2	RS005438-PA
2	RS005440-PA
2	RS005443-PA
2	RS005444-PA
2	RS005447-PA
2	RS005452-PA
2	RS005455-PA
2	RS005456-PA
2	RS005477-PA
2	RS005480-PA
2	RS005482-PA
2	RS005483-PA
2	RS005492-PA
2	RS005498-PA
2	RS005505-PA
2	RS005506-PA
2	RS005507-PA
2	RS005510-PA
2	RS005519-PA
2	RS005521-PA
2	RS005523-PA
2	RS005531-PA
2	RS005532-PA
2	RS005546-PA
2	RS005549-PA
2	RS005558-PA
3	RS005415-PA
3	RS005423-PA
3	RS005486-PA
3	RS005542-PA
3	RS005555-PA
3	RS005556-PA
4	RS005406-PA
4	RS005448-PA
4	RS005451-PA
4	RS005457-PA
4	RS005475-PA
4	RS005481-PA
4	RS005497-PA
4	RS005524-PA
5	RS005419-PA
5	RS005420-PA
5	RS005421-PA
5	RS005458-PA
5	RS005495-PA
6	RS005412-PA
6	RS005418-PA
6	RS005439-PA
6	RS005463-PA
6	RS005478-PA
6	RS005514-PA
6	RS005527-PA
6	RS005535-PA
6	RS005550-PA
6	RS005551-PA
8	RS005484-PA
10	RS005685-PA
17	RS005575-PA
17	RS005629-PA
17	RS005657-PA
17	RS005714-PA
1	RS005560-PA
1	RS005561-PA
1	RS005564-PA
1	RS005566-PA
1	RS005572-PA
1	RS005576-PA
1	RS005578-PA
1	RS005579-PA
1	RS005580-PA
1	RS005584-PA
1	RS005586-PA
1	RS005595-PA
1	RS005603-PA
1	RS005608-PA
1	RS005609-PA
1	RS005611-PA
1	RS005622-PA
1	RS005623-PA
1	RS005628-PA
1	RS005630-PA
1	RS005636-PA
1	RS005638-PA
1	RS005640-PA
1	RS005643-PA
1	RS005652-PA
1	RS005658-PA
1	RS005659-PA
1	RS005664-PA
1	RS005671-PA
1	RS005672-PA
1	RS005679-PA
1	RS005683-PA
1	RS005686-PA
1	RS005687-PA
1	RS005688-PA
1	RS005693-PA
1	RS005696-PA
1	RS005697-PA
1	RS005698-PA
1	RS005708-PA
21	RS005559-PA
25	RS005562-PA
25	RS005569-PA
25	RS005571-PA
25	RS005574-PA
25	RS005577-PA
25	RS005594-PA
25	RS005600-PA
25	RS005602-PA
25	RS005605-PA
25	RS005607-PA
25	RS005610-PA
25	RS005612-PA
25	RS005613-PA
25	RS005615-PA
25	RS005618-PA
25	RS005624-PA
25	RS005625-PA
25	RS005631-PA
25	RS005632-PA
25	RS005634-PA
25	RS005639-PA
25	RS005641-PA
25	RS005647-PA
25	RS005665-PA
25	RS005666-PA
25	RS005669-PA
25	RS005670-PA
25	RS005678-PA
25	RS005680-PA
25	RS005682-PA
25	RS005689-PA
25	RS005699-PA
25	RS005700-PA
25	RS005702-PA
25	RS005704-PA
25	RS005715-PA
25	RS005716-PA
2	RS005567-PA
2	RS005568-PA
2	RS005573-PA
2	RS005581-PA
2	RS005588-PA
2	RS005589-PA
2	RS005590-PA
2	RS005591-PA
2	RS005593-PA
2	RS005596-PA
2	RS005599-PA
2	RS005614-PA
2	RS005616-PA
2	RS005617-PA
2	RS005621-PA
2	RS005627-PA
2	RS005635-PA
2	RS005637-PA
2	RS005642-PA
2	RS005649-PA
2	RS005651-PA
2	RS005660-PA
2	RS005661-PA
2	RS005667-PA
2	RS005668-PA
2	RS005673-PA
2	RS005677-PA
2	RS005681-PA
2	RS005684-PA
2	RS005690-PA
2	RS005692-PA
2	RS005695-PA
2	RS005703-PA
2	RS005705-PA
2	RS005707-PA
2	RS005710-PA
2	RS005711-PA
2	RS005712-PA
2	RS005713-PA
3	RS005563-PA
3	RS005565-PA
3	RS005582-PA
3	RS005592-PA
3	RS005663-PA
3	RS005706-PA
4	RS005583-PA
4	RS005598-PA
4	RS005604-PA
4	RS005606-PA
4	RS005648-PA
4	RS005691-PA
4	RS005701-PA
4	RS005709-PA
5	RS005570-PA
5	RS005645-PA
5	RS005646-PA
5	RS005653-PA
5	RS005656-PA
5	RS005675-PA
5	RS005694-PA
6	RS005585-PA
6	RS005597-PA
6	RS005601-PA
6	RS005619-PA
6	RS005620-PA
6	RS005626-PA
6	RS005633-PA
6	RS005644-PA
6	RS005654-PA
6	RS005655-PA
6	RS005676-PA
7	RS005650-PA
7	RS005674-PA
8	RS005587-PA
12	RS005848-PA
12	RS005860-PA
17	RS005736-PA
17	RS005746-PA
17	RS005756-PA
17	RS005761-PA
17	RS005775-PA
17	RS005792-PA
17	RS005817-PA
17	RS005845-PA
17	RS005869-PA
17	RS005877-PA
1	RS005728-PA
1	RS005729-PA
1	RS005731-PA
1	RS005737-PA
1	RS005743-PA
1	RS005745-PA
1	RS005747-PA
1	RS005748-PA
1	RS005755-PA
1	RS005757-PA
1	RS005758-PA
1	RS005763-PA
1	RS005767-PA
1	RS005773-PA
1	RS005779-PA
1	RS005780-PA
1	RS005785-PA
1	RS005787-PA
1	RS005793-PA
1	RS005797-PA
1	RS005798-PA
1	RS005799-PA
1	RS005812-PA
1	RS005813-PA
1	RS005816-PA
1	RS005821-PA
1	RS005822-PA
1	RS005825-PA
1	RS005829-PA
1	RS005830-PA
1	RS005833-PA
1	RS005834-PA
1	RS005835-PA
1	RS005839-PA
1	RS005841-PA
1	RS005846-PA
1	RS005852-PA
1	RS005853-PA
1	RS005855-PA
1	RS005857-PA
1	RS005859-PA
1	RS005863-PA
1	RS005867-PA
1	RS005884-PA
1	RS005885-PA
21	RS005754-PA
21	RS005795-PA
24	RS005759-PA
25	RS005718-PA
25	RS005720-PA
25	RS005721-PA
25	RS005722-PA
25	RS005727-PA
25	RS005730-PA
25	RS005733-PA
25	RS005741-PA
25	RS005750-PA
25	RS005760-PA
25	RS005769-PA
25	RS005770-PA
25	RS005771-PA
25	RS005774-PA
25	RS005776-PA
25	RS005777-PA
25	RS005781-PA
25	RS005784-PA
25	RS005789-PA
25	RS005790-PA
25	RS005791-PA
25	RS005804-PA
25	RS005805-PA
25	RS005806-PA
